327.56	0.5969
327.57	0.59689
327.581	0.59695
327.591	0.59705
327.6	0.59706
327.611	0.59707
327.621	0.59705
327.63	0.59703
327.641	0.59701
327.651	0.59697
327.66	0.59693
327.671	0.59689
327.681	0.59682
327.69	0.59675
327.701	0.59671
327.711	0.59669
327.72	0.59671
327.73	0.59673
327.741	0.59677
327.75	0.59683
327.76	0.59695
327.771	0.5971
327.78	0.59731
327.79	0.59758
327.801	0.59782
327.81	0.59807
327.82	0.59827
327.831	0.59841
327.841	0.5984
327.85	0.59835
327.861	0.59824
327.871	0.59814
327.88	0.59793
327.891	0.59756
327.901	0.59713
327.91	0.59663
327.921	0.59602
327.931	0.59532
327.94	0.59469
327.951	0.59417
327.961	0.59375
327.97	0.59343
327.98	0.59327
327.991	0.59318
328	0.59311
328.01	0.59313
328.021	0.59316
328.03	0.59317
328.04	0.59309
328.051	0.59301
328.06	0.593
328.07	0.59305
328.081	0.59324
328.091	0.59343
328.1	0.59367
328.111	0.59389
328.121	0.5941
328.13	0.59436
328.141	0.5947
328.151	0.59512
328.16	0.59549
328.171	0.59576
328.181	0.59597
328.19	0.59611
328.201	0.59625
328.211	0.59642
328.22	0.59664
328.23	0.5969
328.241	0.59709
328.25	0.59723
328.26	0.59733
328.271	0.59744
328.28	0.59753
328.29	0.59757
328.301	0.59744
328.31	0.59732
328.32	0.59671
328.331	0.5961
328.341	0.59538
328.35	0.59458
328.361	0.59381
328.371	0.59302
328.38	0.59215
328.391	0.59134
328.401	0.5907
328.41	0.59024
328.421	0.58986
328.431	0.58955
328.44	0.58938
328.451	0.5893
328.461	0.5893
328.47	0.58925
328.48	0.58924
328.491	0.58925
328.5	0.58925
328.51	0.58926
328.521	0.58927
328.53	0.58925
328.54	0.58922
328.551	0.58918
328.56	0.58912
328.57	0.58903
328.581	0.58865
328.591	0.58841
328.6	0.58836
328.611	0.58831
328.621	0.5879
328.63	0.5875
328.641	0.58708
328.651	0.58666
328.66	0.58627
328.671	0.58592
328.681	0.58562
328.69	0.58546
328.701	0.58542
328.711	0.58539
328.72	0.5854
328.73	0.58543
328.741	0.58544
328.75	0.58551
328.76	0.58574
328.771	0.5861
328.78	0.58651
328.79	0.58693
328.801	0.58742
328.81	0.58801
328.82	0.58857
328.831	0.58894
328.841	0.58915
328.85	0.58929
328.861	0.58933
328.871	0.5896
328.88	0.58916
328.891	0.58883
328.901	0.58844
328.91	0.58782
328.921	0.5872
328.931	0.58656
328.94	0.58591
328.951	0.58523
328.961	0.5846
328.97	0.58413
328.98	0.58383
328.991	0.58366
329	0.58371
329.01	0.58371
329.021	0.58373
329.03	0.58373
329.04	0.58371
329.051	0.58368
329.06	0.58364
329.07	0.58351
329.081	0.5833
329.091	0.58309
329.1	0.58296
329.111	0.58283
329.121	0.5827
329.13	0.58243
329.141	0.58207
329.151	0.58176
329.16	0.58159
329.171	0.58154
329.181	0.58154
329.19	0.5816
329.201	0.58167
329.211	0.58168
329.22	0.58169
329.23	0.58186
329.241	0.58222
329.25	0.58262
329.26	0.58298
329.271	0.58334
329.28	0.58368
329.29	0.58393
329.301	0.58408
329.31	0.58408
329.32	0.58402
329.331	0.58398
329.341	0.58393
329.35	0.58386
329.361	0.58381
329.371	0.58373
329.38	0.58367
329.391	0.58362
329.401	0.58353
329.41	0.58343
329.421	0.58333
329.431	0.58292
329.44	0.58266
329.451	0.58233
329.461	0.58188
329.47	0.58139
329.48	0.58093
329.491	0.58056
329.5	0.58025
329.51	0.58002
329.521	0.57976
329.53	0.57949
329.54	0.57926
329.551	0.57921
329.56	0.57923
329.57	0.57949
329.581	0.57989
329.591	0.5803
329.6	0.58065
329.611	0.58092
329.621	0.58112
329.63	0.58136
329.641	0.5817
329.651	0.582
329.66	0.58226
329.671	0.5824
329.681	0.58247
329.69	0.58256
329.701	0.58257
329.711	0.58249
329.72	0.58241
329.73	0.58226
329.741	0.58165
329.75	0.58109
329.76	0.58041
329.771	0.57966
329.78	0.57894
329.79	0.57832
329.801	0.57771
329.81	0.57707
329.82	0.57645
329.831	0.57584
329.841	0.57533
329.85	0.57488
329.861	0.57443
329.871	0.57408
329.88	0.57378
329.891	0.57362
329.901	0.57365
329.91	0.57378
329.921	0.57403
329.931	0.5742
329.94	0.57438
329.951	0.57451
329.961	0.57456
329.97	0.57453
329.98	0.57447
329.991	0.57438
330	0.57428
330.01	0.57421
330.021	0.57418
330.03	0.57401
330.04	0.57379
330.051	0.57372
330.06	0.57366
330.07	0.57362
330.081	0.5736
330.091	0.57355
330.1	0.57347
330.111	0.57347
330.121	0.57359
330.13	0.57372
330.141	0.57384
330.151	0.57398
330.16	0.57411
330.171	0.57425
330.181	0.57437
330.19	0.57445
330.201	0.5745
330.211	0.57448
330.22	0.57447
330.23	0.57454
330.241	0.57462
330.25	0.57457
330.26	0.57452
330.271	0.5745
330.28	0.57446
330.29	0.5744
330.301	0.57428
330.31	0.57415
330.32	0.57374
330.331	0.57339
330.341	0.57304
330.35	0.57266
330.361	0.57222
330.371	0.57166
330.38	0.57104
330.391	0.57043
330.401	0.56984
330.41	0.56922
330.421	0.56854
330.431	0.56777
330.44	0.56702
330.451	0.56638
330.461	0.56588
330.47	0.56559
330.48	0.56546
330.491	0.56551
330.5	0.56557
330.51	0.56593
330.521	0.56616
330.53	0.5664
330.54	0.5666
330.551	0.56683
330.56	0.56713
330.57	0.56754
330.581	0.56802
330.591	0.56854
330.6	0.56899
330.611	0.5693
330.621	0.56943
330.63	0.56947
330.641	0.56948
330.651	0.56935
330.66	0.56941
330.671	0.56955
330.681	0.56971
330.69	0.56979
330.701	0.56976
330.711	0.56921
330.72	0.569
330.73	0.56861
330.741	0.56823
